OTU_ID,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
MOTU13572,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13573,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
MOTU13574,131567,cellular organisms,no rank,1,,,,,,,
MOTU13575,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13576,265582,Stauroneidaceae,family,0.9781,,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,,
MOTU13577,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13578,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13579,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13580,6049,Haplosclerida,order,1,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU13581,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13582,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13583,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU13584,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13585,35680,Pedinellales,order,0.9991,,,Dictyochophyceae,Pedinellales,,,
MOTU13586,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13587,33630,Alveolata,no rank,0.934,,,,,,,
MOTU13588,6833,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
MOTU13589,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13590,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU13591,431838,Intramacronucleata,subphylum,1,,,,,,,
MOTU13593,555392,Dactylopodida,no rank,1,,,,,,,
MOTU13594,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13595,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13596,3152,prasinophytes,no rank,1,Viridiplantae,Chlorophyta,,,,,
MOTU13597,2830,Haptophyceae,no rank,1,,,,,,,
MOTU13598,6466,Trochidae,family,0.9091,Metazoa,Mollusca,Gastropoda,,Trochidae,,
MOTU13599,105387,Scolecida,subclass,1,Metazoa,Annelida,Polychaeta,,,,
MOTU13600,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13601,2759,Eukaryota,superkingdom,0.9144,,,,,,,
MOTU13602,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13603,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13604,1003176,Kareniaceae,family,1,,,Dinophyceae,Gymnodiniales,Kareniaceae,,
MOTU13605,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13606,131567,cellular organisms,no rank,1,,,,,,,
MOTU13607,2836,Bacillariophyta,phylum,0.9113,,Bacillariophyta,,,,,
MOTU13608,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13609,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU13610,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13611,136419,Cercozoa,no rank,1,,,,,,,
MOTU13612,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13613,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13614,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13615,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU13616,33630,Alveolata,no rank,1,,,,,,,
MOTU13617,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU13618,2759,Eukaryota,superkingdom,0.8507,,,,,,,
MOTU13619,31396,Corallinaceae,family,1,,,Florideophyceae,Corallinales,Corallinaceae,,
MOTU13620,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13621,6072,Eumetazoa,no rank,0.9995,Metazoa,,,,,,
MOTU13622,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13623,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13624,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU13625,2759,Eukaryota,superkingdom,0.9764,,,,,,,
MOTU13626,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13627,131567,cellular organisms,no rank,1,,,,,,,
MOTU13628,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU13629,41873,Mamiellaceae,family,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,
MOTU13630,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13631,2830,Haptophyceae,no rank,1,,,,,,,
MOTU13632,2759,Eukaryota,superkingdom,0.9971,,,,,,,
MOTU13633,2759,Eukaryota,superkingdom,0.9984,,,,,,,
MOTU13634,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU13635,33674,Thraustochytriaceae,family,0.8943,,,Labyrinthulomycetes,,Thraustochytriaceae,,
MOTU13636,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13637,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13638,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU13639,33630,Alveolata,no rank,1,,,,,,,
MOTU13640,6049,Haplosclerida,order,1,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU13641,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13642,67474,Naviculaceae,family,0.9226,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,,
MOTU13643,2759,Eukaryota,superkingdom,0.9722,,,,,,,
MOTU13644,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13645,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13646,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU13647,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13648,33849,Bacillariophyceae,class,1,,Bacillariophyta,Bacillariophyceae,,,,
MOTU13649,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13650,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU13651,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13652,6102,Hexacorallia,subclass,0.9905,Metazoa,Cnidaria,Anthozoa,,,,
MOTU13653,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU13654,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13655,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU13656,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13657,136419,Cercozoa,no rank,1,,,,,,,
MOTU13658,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13659,2759,Eukaryota,superkingdom,0.9993,,,,,,,
MOTU13660,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13661,131567,cellular organisms,no rank,1,,,,,,,
MOTU13662,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13663,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13664,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13665,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13666,2759,Eukaryota,superkingdom,0.9856,,,,,,,
MOTU13667,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13668,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13669,2759,Eukaryota,superkingdom,0.9917,,,,,,,
MOTU13670,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13671,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13672,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13673,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13675,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13676,13792,Mamiellales,order,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,,,
MOTU13677,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13678,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13679,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13680,5878,Ciliophora,no rank,1,,,,,,,
MOTU13681,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13682,2759,Eukaryota,superkingdom,0.9926,,,,,,,
MOTU13683,45123,Calcinea,subclass,0.9371,Metazoa,Porifera,Calcarea,,,,
MOTU13684,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU13685,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13686,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13687,33836,Coscinodiscophyceae,class,1,,Bacillariophyta,Coscinodiscophyceae,,,,
MOTU13688,1206794,Ecdysozoa,no rank,1,Metazoa,,,,,,
MOTU13689,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU13690,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU13691,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13692,2759,Eukaryota,superkingdom,0.9996,,,,,,,
MOTU13693,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13694,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13695,131567,cellular organisms,no rank,1,,,,,,,
MOTU13696,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13697,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU13698,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13699,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13700,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13701,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13702,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13703,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU13704,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13705,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13706,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU13707,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13708,2759,Eukaryota,superkingdom,0.9988,,,,,,,
MOTU13709,211030,Oligotrichia,subclass,0.9996,,,Spirotrichea,,,,
MOTU13710,136419,Cercozoa,no rank,1,,,,,,,
MOTU13711,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13712,211030,Oligotrichia,subclass,1,,,Spirotrichea,,,,
MOTU13713,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13714,131567,cellular organisms,no rank,1,,,,,,,
MOTU13715,37516,Hydroidolina,subclass,1,Metazoa,Cnidaria,Hydrozoa,,,,
MOTU13716,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13717,33850,Bacillariophycidae,no rank,0.9999,,Bacillariophyta,Bacillariophyceae,,,,
MOTU13718,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU13719,136419,Cercozoa,no rank,1,,,,,,,
MOTU13720,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13721,136419,Cercozoa,no rank,1,,,,,,,
MOTU13722,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13723,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU13724,2759,Eukaryota,superkingdom,0.983,,,,,,,
MOTU13725,33090,Viridiplantae,kingdom,1,Viridiplantae,,,,,,
MOTU13726,6373,Terebellida,order,1,Metazoa,Annelida,Polychaeta,Terebellida,,,
MOTU13727,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU13728,131567,cellular organisms,no rank,1,,,,,,,
MOTU13729,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13730,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13731,216307,Euthyneura,no rank,1,Metazoa,Mollusca,Gastropoda,,,,
MOTU13732,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13733,33849,Bacillariophyceae,class,0.9967,,Bacillariophyta,Bacillariophyceae,,,,
MOTU13734,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU13735,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13736,216752,Surirellaceae,family,0.8696,,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,,
MOTU13737,7624,Echinozoa,superclass,1,Metazoa,Echinodermata,,,,,
MOTU13738,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13739,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13740,211030,Oligotrichia,subclass,0.8869,,,Spirotrichea,,,,
MOTU13741,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU13742,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13743,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13744,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13745,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13746,131567,cellular organisms,no rank,1,,,,,,,
MOTU13747,3113,Ulvales,order,1,Viridiplantae,Chlorophyta,Ulvophyceae,Ulvales,,,
MOTU13748,6049,Haplosclerida,order,1,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU13749,49244,Cymatosiraceae,family,1,,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,,
MOTU13750,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13751,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13752,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13753,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13754,71490,Sacoglossa,no rank,0.9996,Metazoa,Mollusca,Gastropoda,,,,
MOTU13755,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13756,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13757,6049,Haplosclerida,order,1,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU13758,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13759,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13760,2874,Dictyotaceae,family,1,,Phaeophyceae,,Dictyotales,Dictyotaceae,,
MOTU13761,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13762,569578,PX clade,no rank,1,,,,,,,
MOTU13763,131567,cellular organisms,no rank,1,,,,,,,
MOTU13764,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13765,136419,Cercozoa,no rank,1,,,,,,,
MOTU13766,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13767,66801,Gymnodiniaceae,family,0.9997,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,
MOTU13768,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13769,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13770,2864,Dinophyceae,class,0.9984,,,Dinophyceae,,,,
MOTU13771,1,root,no rank,1,,,,,,,
MOTU13772,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13773,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13774,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13775,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13776,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13777,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13778,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13779,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13780,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13781,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU13782,6373,Terebellida,order,1,Metazoa,Annelida,Polychaeta,Terebellida,,,
MOTU13783,136419,Cercozoa,no rank,1,,,,,,,
MOTU13784,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU13785,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13786,33674,Thraustochytriaceae,family,1,,,Labyrinthulomycetes,,Thraustochytriaceae,,
MOTU13787,2836,Bacillariophyta,phylum,0.9998,,Bacillariophyta,,,,,
MOTU13788,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13789,131567,cellular organisms,no rank,1,,,,,,,
MOTU13790,33836,Coscinodiscophyceae,class,1,,Bacillariophyta,Coscinodiscophyceae,,,,
MOTU13791,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13792,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13793,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13794,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU13795,27925,Poecilosclerida,order,0.9999,Metazoa,Porifera,Demospongiae,Poecilosclerida,,,
MOTU13796,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13797,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU13798,2759,Eukaryota,superkingdom,0.9996,,,,,,,
MOTU13799,131567,cellular organisms,no rank,1,,,,,,,
MOTU13800,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13801,2759,Eukaryota,superkingdom,0.9911,,,,,,,
MOTU13802,2759,Eukaryota,superkingdom,0.9998,,,,,,,
MOTU13803,1,root,no rank,1,,,,,,,
MOTU13804,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13805,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13806,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13807,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13808,6072,Eumetazoa,no rank,1,Metazoa,,,,,,
MOTU13809,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13810,2759,Eukaryota,superkingdom,0.9942,,,,,,,
MOTU13811,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13812,33090,Viridiplantae,kingdom,1,Viridiplantae,,,,,,
MOTU13813,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
MOTU13814,131567,cellular organisms,no rank,1,,,,,,,
MOTU13815,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13816,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13817,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13818,1206795,Lophotrochozoa,no rank,0.9994,Metazoa,,,,,,
MOTU13819,2825,Chrysophyceae,class,0.9969,,,Chrysophyceae,,,,
MOTU13820,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13821,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13822,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU13823,70447,Ostreococcus,genus,0.9991,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,
MOTU13824,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13825,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13826,2830,Haptophyceae,no rank,1,,,,,,,
MOTU13827,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13828,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13829,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13830,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13831,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU13832,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13833,6072,Eumetazoa,no rank,1,Metazoa,,,,,,
MOTU13834,33849,Bacillariophyceae,class,0.9997,,Bacillariophyta,Bacillariophyceae,,,,
MOTU13835,2759,Eukaryota,superkingdom,0.9978,,,,,,,
MOTU13836,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13837,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU13838,66801,Gymnodiniaceae,family,1,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,
MOTU13839,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU13840,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13841,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13842,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13843,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13844,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU13845,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13846,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13847,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13848,33103,Ulvophyceae,class,0.999,Viridiplantae,Chlorophyta,Ulvophyceae,,,,
MOTU13849,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13850,33674,Thraustochytriaceae,family,1,,,Labyrinthulomycetes,,Thraustochytriaceae,,
MOTU13851,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13852,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13853,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13854,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13855,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13856,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13857,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13858,13792,Mamiellales,order,0.9999,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,,,
MOTU13859,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13860,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13861,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13862,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU13863,41873,Mamiellaceae,family,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,
MOTU13864,131567,cellular organisms,no rank,1,,,,,,,
MOTU13865,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU13866,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU13867,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13868,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13869,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13870,51280,Serpulidae,family,1,Metazoa,Annelida,Polychaeta,Sabellida,Serpulidae,,
MOTU13871,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13872,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13873,5878,Ciliophora,no rank,0.9318,,,,,,,
MOTU13874,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13875,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13876,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13877,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13878,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13879,2759,Eukaryota,superkingdom,0.9787,,,,,,,
MOTU13880,2759,Eukaryota,superkingdom,0.9505,,,,,,,
MOTU13881,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13882,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13883,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13884,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13885,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13886,2759,Eukaryota,superkingdom,0.9975,,,,,,,
MOTU13887,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13888,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13889,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13890,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13891,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU13892,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13893,131567,cellular organisms,no rank,1,,,,,,,
MOTU13895,131567,cellular organisms,no rank,1,,,,,,,
MOTU13896,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13897,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13898,1,root,no rank,1,,,,,,,
MOTU13899,2759,Eukaryota,superkingdom,0.9998,,,,,,,
MOTU13900,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13901,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13902,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13903,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13904,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13905,143671,Akashiwo,genus,1,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,
MOTU13906,131567,cellular organisms,no rank,1,,,,,,,
MOTU13907,131567,cellular organisms,no rank,1,,,,,,,
MOTU13908,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13909,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13910,2759,Eukaryota,superkingdom,0.9998,,,,,,,
MOTU13911,41873,Mamiellaceae,family,0.9986,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,
MOTU13912,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13913,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13914,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13915,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13916,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13917,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13918,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13919,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13920,1206794,Ecdysozoa,no rank,1,Metazoa,,,,,,
MOTU13921,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13922,2836,Bacillariophyta,phylum,0.9993,,Bacillariophyta,,,,,
MOTU13923,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13924,3027,Cryptophyta,class,0.9999,,,Cryptophyta,,,,
MOTU13925,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13926,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13927,136419,Cercozoa,no rank,0.9986,,,,,,,
MOTU13928,49242,Corethron,genus,0.9964,,Bacillariophyta,Coscinodiscophyceae,Corethrales,Corethraceae,Corethron,
MOTU13929,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13930,13792,Mamiellales,order,0.999,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,,,
MOTU13931,2842,Skeletonema,genus,1,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
MOTU13932,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13933,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13934,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13935,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13936,41873,Mamiellaceae,family,0.9998,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,
MOTU13937,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13938,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13939,33850,Bacillariophycidae,no rank,0.8975,,Bacillariophyta,Bacillariophyceae,,,,
MOTU13940,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU13941,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13942,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13943,41873,Mamiellaceae,family,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,
MOTU13944,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13945,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13946,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13947,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13948,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13949,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU13950,211030,Oligotrichia,subclass,0.9998,,,Spirotrichea,,,,
MOTU13951,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13952,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU13953,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13954,2759,Eukaryota,superkingdom,1,,,,,,,
